YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
2008,0,20160,Charlie Wi,6.45,12,186,-0.50
2008,0,1313,Steve Elkington,6.25,10,160,-0.50
2008,0,27963,Chris Stroud,6.16,9,146,-0.67
2008,0,1677,Tom Lehman,6.1,5,82,E
2008,0,11032,Frank Lickliter II,6.07,13,214,-0.31
2008,0,21878,Mark Wilson,6.07,13,214,-0.31
2008,0,10885,Robert Allenby,6.04,11,182,-0.18
2008,0,23778,Brad Adamonis,6.02,10,166,-0.40
2008,0,1388,Robert Gamez,5.84,9,154,-0.22
2008,0,23718,Nathan Green,5.79,11,190,-0.36
2008,0,27613,David Lutterus,5.71,6,105,-0.83
2008,0,26631,Cody Freeman,5.65,7,124,-0.14
2008,0,24227,Justin Bolli,5.63,9,160,E
2008,0,6522,Ernie Els,5.56,4,72,E
2008,0,22378,Trevor Immelman,5.56,6,108,-0.17
2008,0,1577,Lee Janzen,5.56,9,162,-0.44
2008,0,22582,Kyle Thompson,5.47,7,128,-0.43
2008,0,7749,Brett Quigley,5.41,8,148,+0.13
2008,0,1024,Billy Andrade,5.22,7,134,-0.71
2008,0,8537,J.P. Hayes,5.22,7,134,-0.14
2008,0,1320,Bob Estes,5.11,9,176,-0.44
2008,0,12652,Cameron Beckman,5.06,8,158,-0.63
2008,0,20104,Ken Duke,4.91,11,224,-0.18
2008,0,7867,Woody Austin,4.84,9,186,-0.67
2008,0,19803,Ryan Armour,4.82,8,166,-0.38
2008,0,7457,Steve Flesch,4.71,8,170,-0.25
2008,0,20645,John Senden,4.65,8,172,+0.13
2008,0,20498,Briny Baird,4.46,9,202,-0.44
2008,0,6034,Marco Dawson,4.46,5,112,-0.60
2008,0,2206,David Toms,4.46,5,112,-1.00
2008,0,24925,Jonathan Byrd,4.43,7,158,-0.29
2008,0,10860,Justin Leonard,4.43,7,158,-0.43
2008,0,21731,Freddie Jacobson,4.41,6,136,+0.17
2008,0,25345,Carl Pettersson,4.41,9,204,-0.33
2008,0,26476,Chez Reavie,4.26,8,188,-0.25
2008,0,21350,Ryuji Imada,4.17,6,144,-0.17
2008,0,19913,Ron Whittaker,4.17,4,96,-0.50
2008,0,25396,Kevin Na,4.12,8,194,-0.38
2008,0,22548,Patrick Sheehan,4.02,9,224,-0.33
2008,0,23135,Tim Clark,3.9,6,154,-0.17
2008,0,10505,Shane Bertsch,3.65,7,192,-0.57
2008,0,27649,Brandt Snedeker,3.57,5,140,+0.20
2008,0,20127,Chris Riley,3.49,3,86,E
2008,0,1948,Tim Petrovic,3.45,6,174,-0.33
2008,0,20105,Jeff Gove,3.26,3,92,-0.33
2008,0,21753,Brian Davis,3.24,7,216,-0.43
2008,0,22621,Ben Curtis,3.13,4,128,-0.25
2008,0,21461,Kenneth Ferrie,3.13,4,128,-0.50
2008,0,1941,Tom Pernice Jr.,2.94,6,204,-0.17
2008,0,23797,Brett Rumford,2.94,4,136,-0.75
2008,0,22348,Nick O'Hern,2.78,4,144,-0.25
2008,0,22293,Heath Slocum,2.78,5,180,-0.40
2008,0,8075,Jerry Kelly,2.63,4,152,E
2008,0,10809,Jim Furyk,2.56,4,156,E
2008,0,12705,Cliff Kresge,2.56,4,156,E
2008,0,7547,Craig Kanada,2.54,3,118,-1.33
2008,0,20634,Peter Lonard,2.44,4,164,-0.50
2008,0,26668,Marc Turnesa,2.41,4,166,+0.25
2008,0,27060,John Mallinger,2.3,4,174,-0.25
2008,0,20472,Alex Cejka,2.24,3,134,-0.33
2008,0,6090,Jim McGovern,2.17,3,138,-0.33
2008,0,6575,Dudley Hart,2.14,3,140,-0.33
2008,0,24024,Zach Johnson,2.08,3,144,-0.67
2008,0,26951,Johnson Wagner,2.03,3,148,-1.00
2008,0,1766,Billy Mayfair,2.02,4,198,E
2008,0,1797,Rocco Mediate,2.0,3,150,-0.33
2008,0,12826,Paul Claxton,1.75,2,114,E
2008,0,12602,Dean Wilson,1.52,3,198,-0.33
2008,0,8385,Omar Uresti,1.43,2,140,+0.50
2008,0,1142,Bart Bryant,1.41,2,142,E
2008,0,6643,Paul Goydos,1.39,2,144,-0.50
2008,0,20443,Jin Park,1.3,2,154,-0.50
2008,0,25190,Jeff Quinney,1.27,2,158,+0.50
2008,0,12680,Shigeki Maruyama,1.11,1,90,E
2008,0,6012,Greg Kraft,0.94,1,106,-1.00
2008,0,8931,Glen Day,0.86,1,116,-1.00
2008,0,25720,Chad Collins,0.76,1,132,E
2008,0,1139,Olin Browne,0.67,1,150,E
2008,0,23108,Matt Kuchar,0.66,1,152,E
2008,0,6251,Chris DiMarco,0.6,1,166,-1.00
2008,0,20623,Gavin Coles,0.0,0,92,E
2008,0,19846,Brian Gay,0.0,0,180,E
2008,0,20382,Stephen Leaney,0.0,0,98,E
2008,0,1928,Corey Pavin,0.0,0,122,E
2008,0,2223,Bob Tway,0.0,0,124,E
2008,0,2239,Scott Verplank,0.0,0,138,E
2007,0,25804,Bubba Watson,41.22,61,148,-0.31
2007,0,27141,J.B. Holmes,37.68,52,138,-0.27
2007,0,1249,John Daly,36.79,39,106,+0.13
2007,0,24358,Robert Garrigus,31.05,59,190,-0.27
2007,0,24980,Scott Gutschewski,28.57,36,126,-0.53
2007,0,23497,Tag Ridings,28.0,28,100,-0.39
2007,0,21805,Harrison Frazar,26.83,44,164,-0.27
2007,0,8793,Tiger Woods,26.14,23,88,-0.48
2007,0,21633,Steve Allan,25.42,30,118,-0.33
2007,0,23322,Brett Wetterich,24.0,36,150,-0.28
2007,0,27702,Matt Hendrix,23.77,29,122,-0.14
2007,0,11123,Chris Couch,23.68,36,152,-0.14
2007,0,23349,Charles Warren,23.27,47,202,-0.34
2007,0,22892,Jason Gore,22.09,38,172,-0.18
2007,0,27095,Nick Watney,21.52,34,158,-0.29
2007,0,10885,Robert Allenby,20.37,33,162,-0.33
2007,0,20378,Mathias Grönberg,18.42,35,190,-0.34
2007,0,23353,J.J. Henry,18.31,26,142,-0.50
2007,0,20574,Mathew Goggin,18.28,34,186,-0.38
2007,0,24924,Bill Haas,17.98,32,178,-0.31
2007,0,12716,Charley Hoffman,17.58,32,182,-0.41
2007,0,27120,Troy Matteson,17.28,28,162,-0.21
2007,0,29718,Anthony Kim,17.06,29,170,-0.28
2007,0,28158,Steve Marino,17.0,34,200,-0.32
2007,0,24502,Adam Scott,16.67,18,108,-0.61
2007,0,27933,John Merrick,16.48,29,176,-0.28
2007,0,24781,Hunter Mahan,16.46,26,158,-0.46
2007,0,20691,Greg Owen,16.46,26,158,-0.23
2007,0,28475,Jeff Overton,16.38,19,116,-0.74
2007,0,1706,Davis Love III,16.36,18,110,-0.17
2007,0,12714,Chris Tidland,16.36,18,110,-0.22
2007,0,20850,Daniel Chopra,16.35,34,208,-0.12
2007,0,27770,Camilo Villegas,15.97,23,144,-0.26
2007,0,26360,Bubba Dickerson,15.96,15,94,-0.13
2007,0,29476,Kyle Reifers,15.94,22,138,-0.68
2007,0,24140,Sean O'Hair,15.91,28,176,-0.75
2007,0,26289,Boo Weekley,15.88,27,170,-0.19
2007,0,1945,Kenny Perry,15.82,25,158,-0.12
2007,0,23788,D.J. Trahan,15.46,30,194,-0.30
2007,0,26882,Michael Sim,15.38,16,104,-0.50
2007,0,23638,Brendon de Jonge,15.28,22,144,-0.27
2007,0,21961,Charles Howell III,14.58,21,144,-0.43
2007,0,22046,Geoff Ogilvy,14.06,18,128,-0.22
2007,0,21959,Ted Purdy,14.06,27,192,-0.04
2007,0,8537,J.P. Hayes,14.04,25,178,-0.16
2007,0,23320,Ryan Palmer,14.04,25,178,-0.16
2007,0,28486,Michael Putnam,13.95,24,172,-0.33
2007,0,25273,Andrew Buckle,13.7,20,146,-0.35
2007,0,21660,Jason Schultz,13.56,16,118,-0.50
2007,0,20766,Padraig Harrington,13.54,13,96,-0.23
2007,0,6567,Vijay Singh,13.37,23,172,E
2007,0,24490,George McNeill,13.22,23,174,-0.13
2007,0,8123,Jeff Brehaut,13.21,14,106,+0.07
2007,0,12652,Cameron Beckman,13.04,24,184,-0.38
2007,0,24290,D.J. Brigman,12.71,15,118,-0.53
2007,0,24925,Jonathan Byrd,12.69,17,134,-0.29
2007,0,10423,Mike Weir,12.69,17,134,-0.18
2007,0,26679,Kevin Stadler,12.64,22,174,-0.41
2007,0,8375,Paul Stankowski,12.5,12,96,-0.08
2007,0,21528,Henrik Stenson,12.5,9,72,E
2007,0,21949,Joe Ogilvie,11.98,23,192,-0.30
2007,0,20098,Stuart Appleby,11.86,14,118,-0.36
2007,0,1810,Phil Mickelson,11.86,14,118,-0.21
2007,0,22371,Aaron Baddeley,11.76,16,136,-0.25
2007,0,20105,Jeff Gove,11.65,24,206,-0.38
2007,0,26881,Jarrod Lyle,11.64,17,146,-0.35
2007,0,20229,Stewart Cink,11.49,17,148,-0.35
2007,0,6197,Michael Allen,11.43,16,140,-0.69
2007,0,24361,Pat Perez,11.43,16,140,-0.38
2007,0,23800,Bryce Molder,11.11,12,108,-0.50
2007,0,23614,Rich Beem,11.04,17,154,-0.24
2007,0,6595,Kevin Sutherland,11.04,17,154,-0.29
2007,0,25900,Lucas Glover,10.84,18,166,E
2007,0,20498,Briny Baird,10.81,24,222,-0.29
2007,0,1707,Steve Lowery,10.81,16,148,-0.50
2007,0,23621,Rory Sabbatini,10.45,14,134,-0.36
2007,0,24912,Will MacKenzie,10.42,20,192,-0.20
2007,0,23623,Bo Van Pelt,10.29,21,204,-0.43
2007,0,12510,Chad Campbell,10.26,16,156,E
2007,0,24449,Parker McLachlin,10.13,16,158,-0.44
2007,0,25686,Jason Dufner,9.9,19,192,-0.26
2007,0,27963,Chris Stroud,9.68,12,124,-0.17
2007,0,21646,David Branshaw,9.64,16,166,-0.13
2007,0,19824,Craig Barlow,9.62,10,104,-0.60
2007,0,7223,Brian Bateman,9.57,9,94,-0.22
2007,0,6004,Stephen Ames,9.52,12,126,-0.33
2007,0,26596,Ryan Moore,9.52,16,168,-0.13
2007,0,12660,Jesper Parnevik,9.52,16,168,-0.44
2007,0,22405,Justin Rose,9.3,8,86,-0.38
2007,0,6522,Ernie Els,9.09,8,88,E
2007,0,7749,Brett Quigley,9.09,12,132,-0.08
2007,0,21209,Sergio Garcia,8.93,10,112,-0.30
2007,0,20157,Retief Goosen,8.82,6,68,-0.50
2007,0,20634,Peter Lonard,8.7,14,161,+0.07
2007,0,20104,Ken Duke,8.65,18,208,-0.50
2007,0,20645,John Senden,8.43,15,178,-0.07
2007,0,7457,Steve Flesch,8.33,16,192,-0.75
2007,0,12195,Tom Johnson,8.33,12,144,-0.25
2007,0,10117,Bob Heintz,8.02,13,162,-0.69
2007,0,21470,Daisuke Maruyama,7.93,13,164,-0.23
2007,0,26951,Johnson Wagner,7.89,15,190,-0.40
2007,0,19803,Ryan Armour,7.77,16,206,-0.38
2007,0,23048,Eric Axley,7.77,16,206,-0.31
2007,0,6034,Marco Dawson,7.75,11,142,-0.36
2007,0,1948,Tim Petrovic,7.69,16,208,-0.38
2007,0,22295,Darron Stiles,7.63,9,118,+0.11
2007,0,1724,Jeff Maggert,7.59,12,158,-0.25
2007,0,2246,Duffy Waldorf,7.46,10,134,-1.00
2007,0,22913,John Rollins,7.3,13,178,-0.38
2007,0,1035,Tommy Armour III,7.14,11,154,-0.27
2007,0,25345,Carl Pettersson,7.14,14,196,-0.57
2007,0,20472,Alex Cejka,7.05,11,156,-0.64
2007,0,24507,Jason Bohn,7.02,8,114,-0.63
2007,0,1473,Todd Hamilton,6.82,9,132,E
2007,0,21878,Mark Wilson,6.79,11,162,+0.18
2007,0,20628,Arron Oberholser,6.48,7,108,-0.43
2007,0,2036,Jim Rutledge,6.36,7,110,-0.43
2007,0,24357,K.J. Choi,6.34,9,142,-0.44
2007,0,1161,Mark Calcavecchia,6.33,10,158,-0.40
2007,0,20433,Mark Hensby,6.33,10,158,-0.50
2007,0,8881,Tripp Isenhour,6.25,10,160,-0.20
2007,0,10425,Jay Williamson,6.0,6,100,-0.33
2007,0,25396,Kevin Na,5.95,10,168,-0.60
2007,0,20572,Rod Pampling,5.92,9,152,-0.22
2007,0,10733,Kent Jones,5.67,11,194,-0.36
2007,0,1677,Tom Lehman,5.56,6,108,-0.50
2007,0,1766,Billy Mayfair,5.56,10,180,+0.10
2007,0,2101,Joey Sindelar,5.48,8,146,+0.13
2007,0,1157,Tom Byrum,5.43,5,92,-0.40
2007,0,23718,Nathan Green,5.38,10,186,-0.20
2007,0,6515,Shaun Micheel,5.26,8,152,+0.25
2007,0,12782,Tim Herron,5.23,9,172,-0.22
2007,0,10213,Dicky Pride,5.22,7,134,-0.86
2007,0,23613,Rich Barcelo,5.13,8,156,-0.38
2007,0,24457,Jaco Van Zyl,5.1,5,98,E
2007,0,25892,Steve Wheatcroft,5.07,7,138,-0.14
2007,0,7867,Woody Austin,5.06,9,178,-0.44
2007,0,1313,Steve Elkington,5.06,8,158,+0.13
2007,0,1577,Lee Janzen,5.0,6,120,E
2007,0,8931,Glen Day,4.94,8,162,-0.50
2007,0,1941,Tom Pernice Jr.,4.89,9,184,-0.89
2007,0,22212,Craig Lile,4.67,7,150,-0.14
2007,0,2214,Kirk Triplett,4.67,7,150,-0.14
2007,0,23135,Tim Clark,4.63,5,108,-0.20
2007,0,1024,Billy Andrade,4.55,8,176,-0.63
2007,0,24138,Ian Poulter,4.55,4,88,+0.25
2007,0,20160,Charlie Wi,4.55,8,176,-0.38
2007,0,26420,Richard Johnson,4.4,8,182,-0.25
2007,0,23933,Michael Boyd,4.39,5,114,E
2007,0,27649,Brandt Snedeker,4.3,8,186,-0.25
2007,0,2223,Bob Tway,4.21,8,190,-0.50
2007,0,1320,Bob Estes,4.17,7,168,-0.71
2007,0,21350,Ryuji Imada,4.17,8,192,-0.50
2007,0,2104,Jeff Sluman,4.17,4,96,-0.50
2007,0,10860,Justin Leonard,3.93,7,178,-0.71
2007,0,20859,Anders Hansen,3.85,3,78,+1.00
2007,0,6527,Steve Stricker,3.79,5,132,-0.20
2007,0,23983,Luke Donald,3.77,4,106,-0.25
2007,0,25190,Jeff Quinney,3.76,7,186,-0.29
2007,0,12705,Cliff Kresge,3.74,8,214,-0.25
2007,0,22378,Trevor Immelman,3.7,4,108,-0.25
2007,0,22621,Ben Curtis,3.68,5,136,E
2007,0,10809,Jim Furyk,3.68,5,136,-0.40
2007,0,12602,Dean Wilson,3.66,6,164,-0.33
2007,0,20127,Chris Riley,3.64,4,110,-1.00
2007,0,21753,Brian Davis,3.61,7,194,-0.29
2007,0,1388,Robert Gamez,3.57,6,168,-0.33
2007,0,22348,Nick O'Hern,3.57,4,112,-0.75
2007,0,22806,Doug LaBelle II,3.5,7,200,E
2007,0,24024,Zach Johnson,3.28,4,122,+0.25
2007,0,23325,Vaughn Taylor,3.25,5,154,-0.20
2007,0,22293,Heath Slocum,3.09,6,194,-0.33
2007,0,6251,Chris DiMarco,3.08,4,130,E
2007,0,2239,Scott Verplank,3.08,4,130,E
2007,0,8075,Jerry Kelly,3.01,5,166,E
2007,0,7547,Craig Kanada,2.91,6,206,-0.50
2007,0,21731,Freddie Jacobson,2.86,4,140,-0.75
2007,0,6643,Paul Goydos,2.83,3,106,+0.33
2007,0,11032,Frank Lickliter II,2.75,5,182,+0.40
2007,0,27060,John Mallinger,2.6,5,192,-0.60
2007,0,2206,David Toms,2.38,3,126,E
2007,0,21806,Paul Gow,2.27,3,132,-0.33
2007,0,1132,Mark Brooks,2.13,2,94,E
2007,0,1797,Rocco Mediate,2.11,3,142,-0.33
2007,0,1142,Bart Bryant,1.88,3,160,+0.33
2007,0,6621,Joe Durant,1.3,2,154,E
2007,0,23108,Matt Kuchar,1.27,2,158,-0.50
2007,0,20382,Stephen Leaney,1.25,2,160,E
2007,0,6373,José María Olazábal,1.25,1,80,-1.00
2007,0,12680,Shigeki Maruyama,1.2,2,166,-0.50
2007,0,19972,José Coceres,1.14,1,88,E
2007,0,1381,Fred Funk,0.94,1,106,E
2007,0,7363,Craig Bowden,0.66,1,152,E
2007,0,20623,Gavin Coles,0.6,1,166,E
2007,0,19846,Brian Gay,0.49,1,206,-1.00
2007,0,1928,Corey Pavin,0.0,0,154,E
2006,0,25804,Bubba Watson,52.53,83,158,-0.31
2006,0,27141,J.B. Holmes,45.52,61,134,-0.49
2006,0,24358,Robert Garrigus,30.72,51,166,-0.27
2006,0,23497,Tag Ridings,25.51,50,196,-0.16
2006,0,8793,Tiger Woods,25.0,19,76,-0.42
2006,0,23616,Ryan Hietala,23.73,28,118,-0.18
2006,0,23322,Brett Wetterich,23.72,37,156,-0.32
2006,0,1226,Fred Couples,23.68,18,76,-0.06
2006,0,25936,Alex Aragon,22.95,28,122,-0.04
2006,0,21805,Harrison Frazar,21.26,37,174,-0.62
2006,0,27770,Camilo Villegas,21.26,37,174,-0.41
2006,0,1249,John Daly,20.93,18,86,-0.28
2006,0,12716,Charley Hoffman,19.68,37,188,-0.32
2006,0,9011,David Duval,19.3,22,114,-0.45
2006,0,27095,Nick Watney,18.42,35,190,-0.29
2006,0,1706,Davis Love III,17.97,23,128,-0.39
2006,0,22892,Jason Gore,17.5,28,160,-0.50
2006,0,24980,Scott Gutschewski,16.67,17,102,-0.35
2006,0,23353,J.J. Henry,16.47,28,170,-0.50
2006,0,24502,Adam Scott,16.35,17,104,-0.41
2006,0,28475,Jeff Overton,16.13,30,186,-0.10
2006,0,11123,Chris Couch,15.75,23,146,-0.35
2006,0,25900,Lucas Glover,15.38,28,182,-0.43
2006,0,25842,Jon Mills,15.15,20,132,-0.20
2006,0,24781,Hunter Mahan,14.89,28,188,-0.46
2006,0,8835,Kris Cox,14.81,24,162,-0.29
2006,0,23614,Rich Beem,14.79,21,142,-0.43
2006,0,25632,Jimmy Walker,14.66,17,116,-0.59
2006,0,23623,Bo Van Pelt,14.58,28,192,-0.46
2006,0,27120,Troy Matteson,14.36,29,202,-0.38
2006,0,2106,Chris Smith,14.18,19,134,-0.11
2006,0,24925,Jonathan Byrd,13.71,17,124,-0.29
2006,0,22946,Henrik Bjornstad,13.68,26,190,-0.27
2006,0,27943,Matt Hansen,13.64,18,132,-0.06
2006,0,20850,Daniel Chopra,13.59,28,206,-0.32
2006,0,8375,Paul Stankowski,13.57,19,140,-0.21
2006,0,24361,Pat Perez,13.54,13,96,-0.08
2006,0,12823,Carlos Franco,13.37,23,172,-0.43
2006,0,1810,Phil Mickelson,13.21,14,106,-0.50
2006,0,20766,Padraig Harrington,13.16,10,76,-0.60
2006,0,26596,Ryan Moore,13.11,16,122,-0.19
2006,0,24912,Will MacKenzie,13.07,23,176,-0.39
2006,0,20157,Retief Goosen,13.04,12,92,-0.33
2006,0,23349,Charles Warren,12.79,22,172,-0.50
2006,0,26360,Bubba Dickerson,12.5,24,192,-0.25
2006,0,24924,Bill Haas,12.5,24,192,-0.21
2006,0,6573,Brandt Jobe,12.5,19,152,-0.21
2006,0,23048,Eric Axley,12.36,22,178,-0.23
2006,0,21961,Charles Howell III,12.35,21,170,-0.24
2006,0,23307,Roger Tambellini,12.3,15,122,E
2006,0,20574,Mathew Goggin,12.12,16,132,-0.25
2006,0,1945,Kenny Perry,12.1,15,124,-0.07
2006,0,28780,Nicholas Thompson,12.09,22,182,-0.41
2006,0,22046,Geoff Ogilvy,12.04,13,108,+0.15
2006,0,20094,Jonathan Kaye,11.96,22,184,-0.45
2006,0,19824,Craig Barlow,11.94,16,134,-0.44
2006,0,20378,Mathias Grönberg,11.8,21,178,-0.05
2006,0,23320,Ryan Palmer,11.58,22,190,-0.27
2006,0,10885,Robert Allenby,11.48,14,122,-0.29
2006,0,6522,Ernie Els,11.46,11,96,-0.36
2006,0,22378,Trevor Immelman,11.18,17,152,-0.47
2006,0,10565,Ian Leggatt,11.18,17,152,-0.35
2006,0,22913,John Rollins,10.92,19,174,-0.58
2006,0,20229,Stewart Cink,10.81,16,148,-0.25
2006,0,12782,Tim Herron,10.45,14,134,-0.50
2006,0,7013,Wes Short Jr.,10.33,19,184,-0.63
2006,0,12760,Danny Ellis,10.16,13,128,-0.46
2006,0,7223,Brian Bateman,10.0,13,130,-0.31
2006,0,23409,James Driscoll,10.0,16,160,-0.56
2006,0,21660,Jason Schultz,10.0,15,150,-0.13
2006,0,6595,Kevin Sutherland,9.9,19,192,E
2006,0,20691,Greg Owen,9.86,14,142,-0.50
2006,0,24357,K.J. Choi,9.76,16,164,-0.31
2006,0,20645,John Senden,9.2,16,174,-0.44
2006,0,12510,Chad Campbell,8.9,13,146,-0.62
2006,0,6350,Bob May,8.87,11,124,E
2006,0,25240,D.A. Points,8.75,14,160,-0.21
2006,0,23325,Vaughn Taylor,8.75,14,160,-0.36
2006,0,12660,Jesper Parnevik,8.54,14,164,-0.43
2006,0,11011,Mike Sposa,8.46,11,130,-0.27
2006,0,21407,Arjun Atwal,8.42,16,190,-0.25
2006,0,6197,Michael Allen,8.33,14,168,-0.50
2006,0,6004,Stephen Ames,8.33,8,96,-0.25
2006,0,1553,John Huston,8.33,12,144,-0.58
2006,0,12662,Thomas Levet,8.16,8,98,+0.25
2006,0,2206,David Toms,8.06,10,124,-0.50
2006,0,20105,Jeff Gove,8.05,14,174,-0.14
2006,0,21731,Freddie Jacobson,8.04,9,112,-0.44
2006,0,20572,Rod Pampling,7.86,11,140,-0.64
2006,0,10733,Kent Jones,7.73,15,194,-0.13
2006,0,24507,Jason Bohn,7.65,15,196,-0.33
2006,0,20098,Stuart Appleby,7.58,10,132,-0.10
2006,0,6034,Marco Dawson,7.47,13,174,-0.31
2006,0,12680,Shigeki Maruyama,7.39,13,176,-0.46
2006,0,6567,Vijay Singh,7.39,13,176,-0.31
2006,0,23788,D.J. Trahan,7.39,13,176,-0.23
2006,0,21209,Sergio Garcia,7.32,6,82,-0.17
2006,0,8537,J.P. Hayes,7.27,8,110,E
2006,0,20472,Alex Cejka,7.14,13,182,-0.15
2006,0,24138,Ian Poulter,7.14,6,84,-0.33
2006,0,7749,Brett Quigley,7.07,14,198,-0.21
2006,0,19913,Ron Whittaker,6.96,11,158,E
2006,0,25345,Carl Pettersson,6.79,11,162,-0.36
2006,0,1761,Len Mattiace,6.78,8,118,+0.13
2006,0,7457,Steve Flesch,6.76,15,222,-0.60
2006,0,21959,Ted Purdy,6.74,12,178,-0.17
2006,0,1677,Tom Lehman,6.73,7,104,-0.57
2006,0,6575,Dudley Hart,6.71,11,164,-0.27
2006,0,21646,David Branshaw,6.63,13,196,-0.23
2006,0,22405,Justin Rose,6.59,12,182,-0.25
2006,0,7867,Woody Austin,6.57,13,198,-0.38
2006,0,20608,David Howell,6.45,4,62,E
2006,0,6621,Joe Durant,6.44,13,202,-0.38
2006,0,22371,Aaron Baddeley,6.43,9,140,-0.11
2006,0,23621,Rory Sabbatini,6.34,9,142,-0.33
2006,0,1313,Steve Elkington,6.12,6,98,-0.50
2006,0,6515,Shaun Micheel,6.02,10,166,-0.20
2006,0,25935,John Engler Jr.,5.97,8,134,+0.13
2006,0,20628,Arron Oberholser,5.97,8,134,-0.50
2006,0,24140,Sean O'Hair,5.95,10,168,-0.20
2006,0,1042,Paul Azinger,5.88,10,170,-0.10
2006,0,20634,Peter Lonard,5.88,8,136,+0.13
2006,0,1941,Tom Pernice Jr.,5.73,11,192,-0.09
2006,0,21753,Brian Davis,5.56,10,180,-0.30
2006,0,1320,Bob Estes,5.56,9,162,-0.44
2006,0,1161,Mark Calcavecchia,5.36,9,168,+0.22
2006,0,1823,Larry Mize,5.32,5,94,-0.40
2006,0,1666,Bernhard Langer,5.3,7,132,-0.14
2006,0,1685,J.L. Lewis,5.26,6,114,-0.33
2006,0,20593,Greg Chalmers,5.22,7,134,-0.43
2006,0,1024,Billy Andrade,5.15,7,136,-0.29
2006,0,11032,Frank Lickliter II,5.15,10,194,-0.60
2006,0,21350,Ryuji Imada,5.1,10,196,-0.50
2006,0,21470,Daisuke Maruyama,5.06,8,158,-0.50
2006,0,10860,Justin Leonard,4.93,7,142,-0.14
2006,0,20548,Hidemichi Tanaka,4.79,7,146,+0.14
2006,0,1766,Billy Mayfair,4.76,8,168,-0.50
2006,0,6373,José María Olazábal,4.76,4,84,-0.25
2006,0,12602,Dean Wilson,4.76,10,210,-0.30
2006,0,8123,Jeff Brehaut,4.69,9,192,-0.11
2006,0,1724,Jeff Maggert,4.67,7,150,-0.14
2006,0,20498,Briny Baird,4.55,7,154,-0.43
2006,0,21949,Joe Ogilvie,4.49,8,178,-0.25
2006,0,23541,Ben Crane,4.41,6,136,-0.50
2006,0,1707,Steve Lowery,4.4,8,182,-0.50
2006,0,1948,Tim Petrovic,4.4,8,182,-0.25
2006,0,20812,Tjaart van der Walt,4.39,5,114,E
2006,0,23983,Luke Donald,4.26,4,94,-0.25
2006,0,8385,Omar Uresti,4.24,5,118,-0.20
2006,0,10809,Jim Furyk,4.17,6,144,-0.17
2006,0,12645,Brent Geiberger,4.12,8,194,-0.38
2006,0,1035,Tommy Armour III,4.1,5,122,-0.20
2006,0,23718,Nathan Green,4.08,8,196,-0.50
2006,0,1142,Bart Bryant,4.05,6,148,E
2006,0,22548,Patrick Sheehan,4.0,8,200,-0.13
2006,0,10505,Shane Bertsch,3.92,8,204,-0.13
2006,0,20127,Chris Riley,3.85,6,156,-0.33
2006,0,10423,Mike Weir,3.62,5,138,+0.20
2006,0,12755,Vance Veazey,3.39,4,118,E
2006,0,22293,Heath Slocum,3.37,6,178,E
2006,0,2246,Duffy Waldorf,3.33,6,180,E
2006,0,1388,Robert Gamez,3.26,6,184,-0.17
2006,0,1577,Lee Janzen,3.25,5,154,E
2006,0,1599,Steve Jones,3.21,5,156,-0.40
2006,0,1139,Olin Browne,3.19,6,188,-0.67
2006,0,23673,Michael Connell,3.13,3,96,-0.67
2006,0,20631,David McKenzie,3.13,5,160,-0.60
2006,0,2101,Joey Sindelar,2.98,5,168,-0.20
2006,0,6643,Paul Goydos,2.78,4,144,-0.25
2006,0,1381,Fred Funk,2.75,5,182,-0.20
2006,0,2223,Bob Tway,2.7,4,148,-1.00
2006,0,2239,Scott Verplank,2.7,4,148,+0.50
2006,0,21878,Mark Wilson,2.63,4,152,-0.50
2006,0,1473,Todd Hamilton,2.42,3,124,-1.00
2006,0,1219,John Cook,2.38,3,126,-0.67
2006,0,19846,Brian Gay,2.34,5,214,-0.40
2006,0,23135,Tim Clark,2.31,3,130,+0.33
2006,0,6251,Chris DiMarco,2.27,3,132,+0.33
2006,0,19881,Robert Damron,2.2,4,182,-0.25
2006,0,2110,Jerry Smith,2.17,4,184,-0.25
2006,0,22621,Ben Curtis,2.08,3,144,-0.33
2006,0,6012,Greg Kraft,2.05,3,146,-0.67
2006,0,20121,Todd Fischer,2.02,4,198,E
2006,0,1329,Brad Faxon,1.97,3,152,E
2006,0,24024,Zach Johnson,1.92,3,156,-1.00
2006,0,6527,Steve Stricker,1.85,2,108,-0.50
2006,0,20382,Stephen Leaney,1.79,3,168,-0.33
2006,0,26420,Richard Johnson,1.63,3,184,-0.67
2006,0,8075,Jerry Kelly,1.63,3,184,E
2006,0,1132,Mark Brooks,1.18,2,170,E
2006,0,1887,Mark O'Meara,1.14,1,88,E
2006,0,2214,Kirk Triplett,0.93,1,108,+1.00
2006,0,1928,Corey Pavin,0.78,1,128,-1.00
2006,0,20099,Doug Barron,0.68,1,146,E
2006,0,2104,Jeff Sluman,0.55,1,182,E
2006,0,1619,Skip Kendall,0.0,0,136,E
2005,0,23063,Scott Hend,42.96,61,142,-0.51
2005,0,8793,Tiger Woods,38.79,45,116,-0.29
2005,0,23322,Brett Wetterich,35.14,52,148,-0.27
2005,0,20663,Brenden Pappas,33.33,34,102,-0.41
