YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2007,0,28486,Michael Putnam,75.41,46,61,-0.26
2007,0,10423,Mike Weir,75.41,46,61,-0.15
2007,0,24449,Parker McLachlin,75.38,49,65,-0.27
2007,0,21961,Charles Howell III,75.0,51,68,-0.31
2007,0,20634,Peter Lonard,75.0,63,84,-0.24
2007,0,20628,Arron Oberholser,75.0,42,56,-0.33
2007,0,21949,Joe Ogilvie,75.0,81,108,-0.32
2007,0,26289,Boo Weekley,75.0,84,112,-0.33
2007,0,23788,D.J. Trahan,74.73,68,91,-0.25
2007,0,1473,Todd Hamilton,74.7,62,83,-0.29
2007,0,20645,John Senden,74.65,53,71,-0.43
2007,0,26596,Ryan Moore,74.6,47,63,-0.4
2007,0,20098,Stuart Appleby,74.58,44,59,-0.27
2007,0,24290,D.J. Brigman,74.58,44,59,-0.3
2007,0,7749,Brett Quigley,74.58,44,59,-0.43
2007,0,7223,Brian Bateman,74.51,38,51,-0.21
2007,0,2246,Duffy Waldorf,74.51,38,51,-0.21
2007,0,20766,Padraig Harrington,74.29,26,35,-0.27
2007,0,26951,Johnson Wagner,74.29,52,70,-0.31
2007,0,25804,Bubba Watson,74.16,66,89,-0.32
2007,0,10425,Jay Williamson,74.12,63,85,-0.3
2007,0,12660,Jesper Parnevik,74.03,57,77,-0.4
2007,0,20850,Daniel Chopra,73.95,88,119,-0.25
2007,0,12510,Chad Campbell,73.91,51,69,-0.24
2007,0,21528,Henrik Stenson,73.91,34,46,-0.38
2007,0,10213,Dicky Pride,73.85,48,65,-0.27
2007,0,24507,Jason Bohn,73.81,31,42,-0.45
2007,0,1142,Bart Bryant,73.75,59,80,-0.42
2007,0,12602,Dean Wilson,73.75,59,80,-0.34
2007,0,23048,Eric Axley,73.68,84,114,-0.29
2007,0,21805,Harrison Frazar,73.53,50,68,-0.28
2007,0,2223,Bob Tway,73.49,61,83,-0.26
2007,0,22378,Trevor Immelman,73.47,36,49,-0.28
2007,0,22806,Doug LaBelle II,73.12,68,93,-0.29
2007,0,19972,José Coceres,72.97,27,37,-0.3
2007,0,12705,Cliff Kresge,72.82,75,103,-0.36
2007,0,25345,Carl Pettersson,72.73,64,88,-0.23
2007,0,27963,Chris Stroud,72.73,56,77,-0.29
2007,0,23325,Vaughn Taylor,72.6,53,73,-0.34
2007,0,8375,Paul Stankowski,72.34,34,47,-0.26
2007,0,28475,Jeff Overton,71.88,46,64,-0.33
2007,0,29476,Kyle Reifers,71.88,46,64,-0.39
2007,0,24357,K.J. Choi,71.83,51,71,-0.22
2007,0,23800,Bryce Molder,71.67,43,60,-0.33
2007,0,27702,Matt Hendrix,71.64,48,67,-0.25
2007,0,20691,Greg Owen,71.59,63,88,-0.17
2007,0,21209,Sergio Garcia,71.43,20,28,-0.2
2007,0,24980,Scott Gutschewski,71.43,45,63,-0.36
2007,0,11032,Frank Lickliter II,71.43,65,91,-0.43
2007,0,1941,Tom Pernice Jr.,71.28,67,94,-0.39
2007,0,6034,Marco Dawson,70.83,51,72,-0.2
2007,0,25396,Kevin Na,70.83,51,72,-0.39
2007,0,22913,John Rollins,70.59,72,102,-0.32
2007,0,21646,David Branshaw,70.51,55,78,-0.36
2007,0,1810,Phil Mickelson,70.0,35,50,-0.43
2007,0,22295,Darron Stiles,70.0,49,70,-0.47
2007,0,29718,Anthony Kim,69.89,65,93,-0.31
2007,0,24457,Jaco Van Zyl,69.81,37,53,-0.22
2007,0,22621,Ben Curtis,69.64,39,56,-0.33
2007,0,2036,Jim Rutledge,69.57,32,46,-0.28
2007,0,21660,Jason Schultz,69.09,38,55,-0.37
2007,0,25900,Lucas Glover,69.05,58,84,-0.28
2007,0,1706,Davis Love III,67.86,38,56,-0.32
2007,0,23983,Luke Donald,67.31,35,52,-0.34
2007,0,24924,Bill Haas,66.67,58,87,-0.24
2007,0,21878,Mark Wilson,66.18,45,68,-0.27
2007,0,20157,Retief Goosen,65.91,29,44,-0.34
2007,0,23621,Rory Sabbatini,65.57,40,61,-0.4
2007,0,25273,Andrew Buckle,62.5,45,72,-0.24
2006,0,8793,Tiger Woods,96.97,32,33,-0.31
2006,0,20608,David Howell,93.1,27,29,-0.26
2006,0,23983,Luke Donald,90.0,45,50,-0.38
2006,0,22046,Geoff Ogilvy,89.19,66,74,-0.3
2006,0,6643,Paul Goydos,88.54,85,96,-0.4
2006,0,8537,J.P. Hayes,87.84,65,74,-0.4
2006,0,24024,Zach Johnson,87.76,86,98,-0.38
2006,0,20634,Peter Lonard,87.67,64,73,-0.2
2006,0,1619,Skip Kendall,87.21,75,86,-0.31
2006,0,20382,Stephen Leaney,86.9,73,84,-0.38
2006,0,20229,Stewart Cink,86.87,86,99,-0.43
2006,0,20572,Rod Pampling,86.76,59,68,-0.39
2006,0,6251,Chris DiMarco,86.42,70,81,-0.3
2006,0,2110,Jerry Smith,85.96,98,114,-0.35
2006,0,10809,Jim Furyk,85.88,73,85,-0.34
2006,0,20850,Daniel Chopra,85.58,89,104,-0.29
2006,0,24502,Adam Scott,85.19,46,54,-0.5
2006,0,8385,Omar Uresti,85.14,63,74,-0.3
2006,0,23048,Eric Axley,84.85,84,99,-0.43
2006,0,20157,Retief Goosen,84.62,44,52,-0.16
2006,0,6567,Vijay Singh,84.55,93,110,-0.24
2006,0,20628,Arron Oberholser,84.15,69,82,-0.33
2006,0,12645,Brent Geiberger,84.0,84,100,-0.27
2006,0,23353,J.J. Henry,83.87,78,93,-0.31
2006,0,20645,John Senden,83.81,88,105,-0.31
2006,0,2106,Chris Smith,83.72,72,86,-0.33
2006,0,1677,Tom Lehman,83.64,46,55,-0.3
2006,0,20691,Greg Owen,83.61,51,61,-0.37
2006,0,6527,Steve Stricker,83.56,61,73,-0.41
2006,0,21660,Jason Schultz,83.54,66,79,-0.3
2006,0,2246,Duffy Waldorf,83.33,75,90,-0.16
2006,0,10860,Justin Leonard,83.15,74,89,-0.45
2006,0,24138,Ian Poulter,83.02,44,53,-0.34
2006,0,10505,Shane Bertsch,82.96,112,135,-0.37
2006,0,19913,Ron Whittaker,82.86,58,70,-0.31
2006,0,23135,Tim Clark,82.8,77,93,-0.3
2006,0,11032,Frank Lickliter II,82.8,77,93,-0.31
2006,0,20631,David McKenzie,82.8,77,93,-0.26
2006,0,24924,Bill Haas,82.72,67,81,-0.16
2006,0,1666,Bernhard Langer,82.67,62,75,-0.39
2006,0,26420,Richard Johnson,82.5,66,80,-0.36
2006,0,1219,John Cook,82.43,61,74,-0.31
2006,0,1249,John Daly,82.35,42,51,-0.29
2006,0,8375,Paul Stankowski,82.26,51,62,-0.25
2006,0,7749,Brett Quigley,82.22,74,90,-0.32
2006,0,7223,Brian Bateman,82.14,46,56,-0.26
2006,0,6515,Shaun Micheel,82.14,69,84,-0.36
2006,0,21209,Sergio Garcia,82.05,32,39,-0.38
2006,0,19846,Brian Gay,82.05,128,156,-0.38
2006,0,21878,Mark Wilson,82.02,73,89,-0.33
2006,0,20094,Jonathan Kaye,81.9,86,105,-0.24
2006,0,24361,Pat Perez,81.82,36,44,-0.25
2006,0,1553,John Huston,81.61,71,87,-0.32
2006,0,22378,Trevor Immelman,81.58,62,76,-0.35
2006,0,1132,Mark Brooks,81.55,84,103,-0.24
2006,0,9011,David Duval,81.48,44,54,-0.34
2006,0,10733,Kent Jones,81.48,88,108,-0.34
2006,0,10565,Ian Leggatt,81.48,66,81,-0.29
2006,0,25900,Lucas Glover,81.37,83,102,-0.41
2006,0,22293,Heath Slocum,81.37,83,102,-0.3
2006,0,1313,Steve Elkington,81.36,48,59,-0.31
2006,0,11011,Mike Sposa,81.33,61,75,-0.28
2006,0,2206,David Toms,81.33,61,75,-0.26
2006,0,23409,James Driscoll,81.32,74,91,-0.24
2006,0,20766,Padraig Harrington,81.25,26,32,-0.42
2006,0,2104,Jeff Sluman,81.18,69,85,-0.33
2006,0,23616,Ryan Hietala,81.16,56,69,-0.32
2006,0,24925,Jonathan Byrd,80.82,59,73,-0.37
2006,0,22913,John Rollins,80.72,67,83,-0.22
2006,0,21646,David Branshaw,80.7,92,114,-0.25
2006,0,23541,Ben Crane,80.6,54,67,-0.44
2006,0,2101,Joey Sindelar,80.56,58,72,-0.22
2006,0,1577,Lee Janzen,80.52,62,77,-0.39
2006,0,10885,Robert Allenby,80.49,33,41,-0.42
2006,0,20105,Jeff Gove,80.37,86,107,-0.28
2006,0,1139,Olin Browne,80.34,94,117,-0.43
2006,0,27943,Matt Hansen,80.33,49,61,-0.22
2006,0,1724,Jeff Maggert,80.33,49,61,-0.18
2006,0,20593,Greg Chalmers,80.3,53,66,-0.28
2006,0,12760,Danny Ellis,80.28,57,71,-0.4
2006,0,1388,Robert Gamez,80.17,93,116,-0.31
2006,0,1761,Len Mattiace,80.0,40,50,-0.38
2006,0,8835,Kris Cox,79.81,83,104,-0.25
2006,0,1381,Fred Funk,79.66,94,118,-0.33
2006,0,28475,Jeff Overton,79.65,90,113,-0.22
2006,0,12660,Jesper Parnevik,79.63,43,54,-0.3
2006,0,12716,Charley Hoffman,79.61,82,103,-0.29
2006,0,6595,Kevin Sutherland,79.61,82,103,-0.32
2006,0,1024,Billy Andrade,79.45,58,73,-0.24
2006,0,23325,Vaughn Taylor,79.25,84,106,-0.44
2006,0,2214,Kirk Triplett,79.22,61,77,-0.41
2006,0,19881,Robert Damron,79.05,83,105,-0.31
2006,0,20121,Todd Fischer,78.99,94,119,-0.37
2006,0,20498,Briny Baird,78.95,60,76,-0.4
2006,0,20548,Hidemichi Tanaka,78.95,60,76,-0.22
2006,0,25804,Bubba Watson,78.85,82,104,-0.23
2006,0,25240,D.A. Points,78.82,67,85,-0.27
2006,0,8123,Jeff Brehaut,78.79,78,99,-0.27
2006,0,6573,Brandt Jobe,78.79,52,66,-0.35
2006,0,21753,Brian Davis,78.76,89,113,-0.37
2006,0,1810,Phil Mickelson,78.72,37,47,-0.38
2006,0,21949,Joe Ogilvie,78.57,99,126,-0.38
2006,0,23623,Bo Van Pelt,78.5,84,107,-0.32
2006,0,8075,Jerry Kelly,78.38,87,111,-0.3
2006,0,2239,Scott Verplank,78.26,72,92,-0.33
2006,0,1941,Tom Pernice Jr.,78.16,68,87,-0.44
2006,0,21470,Daisuke Maruyama,77.94,53,68,-0.43
2006,0,24507,Jason Bohn,77.78,77,99,-0.21
2006,0,1599,Steve Jones,77.61,52,67,-0.23
2006,0,7013,Wes Short Jr.,77.59,90,116,-0.24
2006,0,20127,Chris Riley,77.46,55,71,-0.4
2006,0,23621,Rory Sabbatini,77.46,55,71,-0.31
2006,0,12510,Chad Campbell,77.42,48,62,-0.31
2006,0,1042,Paul Azinger,77.32,75,97,-0.25
2006,0,6004,Stephen Ames,77.27,34,44,-0.24
2006,0,20574,Mathew Goggin,77.27,34,44,-0.29
2006,0,1945,Kenny Perry,77.27,68,88,-0.24
2006,0,1161,Mark Calcavecchia,77.22,61,79,-0.33
2006,0,21407,Arjun Atwal,77.17,71,92,-0.34
2006,0,12662,Thomas Levet,77.14,27,35,-0.3
2006,0,10423,Mike Weir,77.14,54,70,-0.35
2006,0,21350,Ryuji Imada,77.0,77,100,-0.38
2006,0,6197,Michael Allen,76.92,60,78,-0.35
2006,0,27095,Nick Watney,76.92,60,78,-0.43
2006,0,6621,Joe Durant,76.84,73,95,-0.3
2006,0,26596,Ryan Moore,76.79,43,56,-0.42
2006,0,27120,Troy Matteson,76.77,76,99,-0.18
2006,0,23497,Tag Ridings,76.77,76,99,-0.2
2006,0,22405,Justin Rose,76.67,92,120,-0.34
2006,0,23718,Nathan Green,76.54,62,81,-0.34
2006,0,1320,Bob Estes,76.47,65,85,-0.31
2006,0,1142,Bart Bryant,76.34,71,93,-0.34
2006,0,1948,Tim Petrovic,76.32,58,76,-0.24
2006,0,1823,Larry Mize,76.27,45,59,-0.24
2006,0,21959,Ted Purdy,76.14,67,88,-0.18
2006,0,1928,Corey Pavin,76.06,54,71,-0.35
2006,0,26360,Bubba Dickerson,75.96,79,104,-0.27
2006,0,23673,Michael Connell,75.93,41,54,-0.39
2006,0,6575,Dudley Hart,75.86,44,58,-0.3
2006,0,12602,Dean Wilson,75.82,69,91,-0.33
2006,0,28780,Nicholas Thompson,75.79,72,95,-0.25
2006,0,27770,Camilo Villegas,75.76,75,99,-0.28
2006,0,21731,Freddie Jacobson,75.71,53,70,-0.32
2006,0,24357,K.J. Choi,75.56,68,90,-0.32
2006,0,20378,Mathias Grönberg,75.56,68,90,-0.31
2006,0,20099,Doug Barron,75.49,77,102,-0.3
2006,0,20098,Stuart Appleby,75.38,49,65,-0.37
2006,0,1685,J.L. Lewis,75.34,55,73,-0.25
2006,0,25345,Carl Pettersson,75.34,55,73,-0.29
2006,0,1707,Steve Lowery,75.29,64,85,-0.33
2006,0,22548,Patrick Sheehan,75.27,70,93,-0.29
2006,0,23349,Charles Warren,75.24,79,105,-0.22
2006,0,6522,Ernie Els,75.0,27,36,-0.33
2006,0,23307,Roger Tambellini,75.0,48,64,-0.31
2006,0,25632,Jimmy Walker,75.0,48,64,-0.25
2006,0,21961,Charles Howell III,74.74,71,95,-0.27
2006,0,23614,Rich Beem,74.7,62,83,-0.39
2006,0,1706,Davis Love III,74.55,41,55,-0.22
2006,0,24140,Sean O'Hair,74.55,41,55,-0.24
2006,0,22621,Ben Curtis,74.36,58,78,-0.36
2006,0,12782,Tim Herron,74.36,58,78,-0.17
2006,0,27141,J.B. Holmes,74.31,81,109,-0.27
2006,0,21805,Harrison Frazar,74.23,72,97,-0.31
2006,0,25935,John Engler Jr.,74.14,43,58,-0.26
2006,0,25842,Jon Mills,74.14,43,58,-0.28
2006,0,1035,Tommy Armour III,74.12,63,85,-0.24
2006,0,22371,Aaron Baddeley,74.0,37,50,-0.38
2006,0,7457,Steve Flesch,73.5,86,117,-0.22
2006,0,24358,Robert Garrigus,73.42,58,79,-0.26
2006,0,1226,Fred Couples,73.33,22,30,-0.41
2006,0,23788,D.J. Trahan,73.33,55,75,-0.18
2006,0,24781,Hunter Mahan,73.21,82,112,-0.3
2006,0,6373,José María Olazábal,72.97,27,37,-0.3
2006,0,1329,Brad Faxon,72.73,56,77,-0.34
2006,0,1766,Billy Mayfair,72.73,48,66,-0.27
2006,0,2223,Bob Tway,72.6,53,73,-0.28
2006,0,7867,Woody Austin,72.27,86,119,-0.27
2006,0,20472,Alex Cejka,71.91,64,89,-0.39
2006,0,24912,Will MacKenzie,71.84,74,103,-0.27
2006,0,12823,Carlos Franco,71.83,51,71,-0.25
2006,0,22892,Jason Gore,71.76,61,85,-0.38
2006,0,6034,Marco Dawson,71.59,63,88,-0.27
2006,0,6012,Greg Kraft,71.3,77,108,-0.43
2006,0,23320,Ryan Palmer,71.26,62,87,-0.34
2006,0,6350,Bob May,71.25,57,80,-0.26
2006,0,12680,Shigeki Maruyama,71.23,52,73,-0.35
2006,0,20812,Tjaart van der Walt,70.97,44,62,-0.32
2006,0,12755,Vance Veazey,70.83,51,72,-0.51
2006,0,11123,Chris Couch,70.65,65,92,-0.4
2006,0,1887,Mark O'Meara,70.21,33,47,-0.24
2006,0,19824,Craig Barlow,69.12,47,68,-0.26
2006,0,22946,Henrik Bjornstad,67.82,59,87,-0.27
2006,0,24980,Scott Gutschewski,67.35,33,49,-0.27
2006,0,1473,Todd Hamilton,67.21,41,61,-0.29
2006,0,25936,Alex Aragon,65.57,40,61,-0.25
2006,0,23322,Brett Wetterich,64.58,62,96,-0.39
2005,0,12826,Paul Claxton,91.55,65,71,-0.23
2005,0,1677,Tom Lehman,90.91,50,55,-0.3
2005,0,2206,David Toms,90.91,70,77,-0.24
2005,0,1361,Dan Forsman,90.77,59,65,-0.37
2005,0,21350,Ryuji Imada,89.87,71,79,-0.35
2005,0,1139,Olin Browne,89.06,114,128,-0.32
2005,0,2223,Bob Tway,88.73,63,71,-0.3
2005,0,10201,Matt Gogel,88.24,75,85,-0.31
2005,0,26420,Richard Johnson,87.5,42,48,-0.38
2005,0,24912,Will MacKenzie,87.37,83,95,-0.46
2005,0,6251,Chris DiMarco,87.32,62,71,-0.31
2005,0,20766,Padraig Harrington,86.96,40,46,-0.4
2005,0,12662,Thomas Levet,86.96,20,23,-0.1
2005,0,10423,Mike Weir,86.89,53,61,-0.25
2005,0,20098,Stuart Appleby,86.67,65,75,-0.34
2005,0,24925,Jonathan Byrd,86.67,91,105,-0.32
2005,0,23983,Luke Donald,86.67,39,45,-0.36
2005,0,2239,Scott Verplank,86.67,65,75,-0.45
2005,0,1619,Skip Kendall,86.11,93,108,-0.3
2005,0,8545,Glen Hnatiuk,85.71,48,56,-0.33
2005,0,2214,Kirk Triplett,85.71,54,63,-0.43
2005,0,2010,Loren Roberts,85.51,59,69,-0.31
2005,0,1157,Tom Byrum,85.42,82,96,-0.29
2005,0,21753,Brian Davis,85.0,68,80,-0.38
2005,0,10885,Robert Allenby,84.85,56,66,-0.34
2005,0,20382,Stephen Leaney,84.76,89,105,-0.3
2005,0,1666,Bernhard Langer,84.62,44,52,-0.3
2005,0,20812,Tjaart van der Walt,84.62,55,65,-0.31
2005,0,1887,Mark O'Meara,84.52,71,84,-0.38
2005,0,10809,Jim Furyk,84.42,65,77,-0.31
2005,0,6621,Joe Durant,84.21,64,76,-0.22
2005,0,21878,Mark Wilson,84.15,69,82,-0.39
2005,0,2106,Chris Smith,83.96,89,106,-0.28
2005,0,1724,Jeff Maggert,83.93,47,56,-0.4
2005,0,6373,José María Olazábal,83.72,36,43,-0.36
2005,0,23497,Tag Ridings,83.7,77,92,-0.31
2005,0,20663,Brenden Pappas,83.67,41,49,-0.37
2005,0,1313,Steve Elkington,83.61,51,61,-0.31
2005,0,22913,John Rollins,83.49,91,109,-0.32
2005,0,22293,Heath Slocum,83.45,121,145,-0.28
2005,0,10117,Bob Heintz,83.33,65,78,-0.35
2005,0,1553,John Huston,83.33,75,90,-0.33
2005,0,24024,Zach Johnson,83.33,100,120,-0.34
2005,0,20502,Michael Long,83.33,50,60,-0.18
2005,0,23325,Vaughn Taylor,83.33,110,132,-0.35
2005,0,8123,Jeff Brehaut,83.1,59,71,-0.41
2005,0,10585,Scott McCarron,83.05,49,59,-0.31
2005,0,1487,Jeff Hart,82.98,78,94,-0.24
2005,0,1928,Corey Pavin,82.86,58,70,-0.33
2005,0,21961,Charles Howell III,82.5,66,80,-0.27
2005,0,1457,Jay Haas,82.22,37,45,-0.3
2005,0,24138,Ian Poulter,82.14,23,28,-0.26
2005,0,23135,Tim Clark,82.0,82,100,-0.29
2005,0,6575,Dudley Hart,81.94,59,72,-0.34
2005,0,24604,Hunter Haas,81.82,72,88,-0.33
2005,0,23322,Brett Wetterich,81.82,63,77,-0.24
2005,0,1723,Andrew Magee,81.71,67,82,-0.33
2005,0,10962,Bradley Hughes,81.63,40,49,-0.23
2005,0,20628,Arron Oberholser,81.54,53,65,-0.28
2005,0,25345,Carl Pettersson,81.44,79,97,-0.29
2005,0,1948,Tim Petrovic,81.4,70,86,-0.26
2005,0,1175,Jim Carter,81.36,48,59,-0.17
2005,0,20099,Doug Barron,81.32,74,91,-0.41
2005,0,8993,Franklin Langham,81.32,74,91,-0.24
2005,0,1797,Rocco Mediate,81.25,52,64,-0.25
2005,0,1161,Mark Calcavecchia,81.18,69,85,-0.39
2005,0,20645,John Senden,81.11,73,90,-0.41
2005,0,21407,Arjun Atwal,81.03,47,58,-0.47
2005,0,1035,Tommy Armour III,80.99,98,121,-0.23
2005,0,1142,Bart Bryant,80.9,72,89,-0.4
2005,0,11032,Frank Lickliter II,80.73,88,109,-0.32
2005,0,20229,Stewart Cink,80.49,66,82,-0.33
2005,0,12782,Tim Herron,80.49,66,82,-0.3
2005,0,19881,Robert Damron,80.46,70,87,-0.23
2005,0,23349,Charles Warren,80.41,78,97,-0.32
2005,0,1418,Bill Glasson,80.36,45,56,-0.31
2005,0,19846,Brian Gay,80.31,102,127,-0.34
2005,0,23540,Jason Allred,80.28,57,71,-0.19
2005,0,19824,Craig Barlow,80.26,61,76,-0.3
2005,0,23541,Ben Crane,80.26,61,76,-0.26
2005,0,20474,Phillip Price,80.23,69,86,-0.38
2005,0,1132,Mark Brooks,80.0,68,85,-0.29
2005,0,22046,Geoff Ogilvy,80.0,84,105,-0.3
2005,0,1941,Tom Pernice Jr.,80.0,68,85,-0.28
2005,0,7749,Brett Quigley,80.0,84,105,-0.36
2005,0,12602,Dean Wilson,80.0,56,70,-0.23
2005,0,23108,Matt Kuchar,79.75,63,79,-0.24
2005,0,6034,Marco Dawson,79.31,92,116,-0.28
2005,0,6515,Shaun Micheel,79.31,46,58,-0.37
2005,0,24502,Adam Scott,79.31,46,58,-0.48
2005,0,6567,Vijay Singh,79.31,92,116,-0.27
2005,0,20472,Alex Cejka,79.27,65,82,-0.38
2005,0,12645,Brent Geiberger,79.22,61,77,-0.28
2005,0,8931,Glen Day,79.17,95,120,-0.2
2005,0,10912,Craig Perks,79.17,57,72,-0.19
2005,0,8385,Omar Uresti,79.13,91,115,-0.34
2005,0,23320,Ryan Palmer,79.07,68,86,-0.32
2005,0,6004,Stephen Ames,79.03,49,62,-0.27
2005,0,10860,Justin Leonard,79.03,49,62,-0.35
2005,0,20094,Jonathan Kaye,78.95,60,76,-0.27
2005,0,21951,Joey Snyder III,78.75,63,80,-0.17
2005,0,1219,John Cook,78.67,59,75,-0.37
2005,0,12652,Cameron Beckman,78.31,65,83,-0.25
2005,0,20121,Todd Fischer,78.26,90,115,-0.36
2005,0,1042,Paul Azinger,78.21,61,78,-0.3
2005,0,24980,Scott Gutschewski,78.21,61,78,-0.26
2005,0,2104,Jeff Sluman,78.1,82,105,-0.4
2005,0,20634,Peter Lonard,78.08,57,73,-0.44
2005,0,12510,Chad Campbell,77.92,60,77,-0.4
2005,0,22405,Justin Rose,77.88,81,104,-0.21
2005,0,20433,Mark Hensby,77.78,42,54,-0.33
2005,0,8075,Jerry Kelly,77.78,70,90,-0.2
2005,0,1707,Steve Lowery,77.78,70,90,-0.29
2005,0,24140,Sean O'Hair,77.78,63,81,-0.32
2005,0,20572,Rod Pampling,77.5,62,80,-0.34
2005,0,12454,Mario Tiziani,77.46,55,71,-0.24
2005,0,1226,Fred Couples,77.42,48,62,-0.31
2005,0,23353,J.J. Henry,77.38,65,84,-0.29
2005,0,6527,Steve Stricker,77.38,65,84,-0.51
2005,0,20157,Retief Goosen,77.36,41,53,-0.27
2005,0,10733,Kent Jones,77.32,75,97,-0.35
2005,0,25240,D.A. Points,77.17,71,92,-0.25
2005,0,1823,Larry Mize,77.14,54,70,-0.39
2005,0,1810,Phil Mickelson,77.05,47,61,-0.34
2005,0,24227,Justin Bolli,77.03,57,74,-0.28
2005,0,7457,Steve Flesch,77.03,57,74,-0.28
2005,0,8537,J.P. Hayes,77.03,57,74,-0.42
2005,0,22295,Darron Stiles,76.99,87,113,-0.3
2005,0,6573,Brandt Jobe,76.92,60,78,-0.27
2005,0,7223,Brian Bateman,76.83,63,82,-0.3
2005,0,7867,Woody Austin,76.79,86,112,-0.34
2005,0,1381,Fred Funk,76.77,76,99,-0.32
2005,0,2246,Duffy Waldorf,76.74,66,86,-0.15
2005,0,23623,Bo Van Pelt,76.64,82,107,-0.3
2005,0,21209,Sergio Garcia,76.62,59,77,-0.34
2005,0,1388,Robert Gamez,76.47,78,102,-0.42
2005,0,1127,Danny Briggs,76.39,55,72,-0.29
2005,0,1945,Kenny Perry,76.32,58,76,-0.36
2005,0,1577,Lee Janzen,76.27,45,59,-0.36
2005,0,24507,Jason Bohn,76.25,61,80,-0.31
2005,0,20548,Hidemichi Tanaka,76.24,77,101,-0.29
2005,0,6595,Kevin Sutherland,76.19,64,84,-0.27
2005,0,24781,Hunter Mahan,76.0,95,125,-0.34
2005,0,1024,Billy Andrade,75.86,66,87,-0.23
2005,0,1766,Billy Mayfair,75.76,75,99,-0.35
2005,0,1473,Todd Hamilton,75.51,74,98,-0.39
2005,0,21805,Harrison Frazar,75.0,87,116,-0.38
2005,0,26758,David Hearn,75.0,57,76,-0.23
2005,0,25847,Rob Rashell,75.0,48,64,-0.38
2005,0,20127,Chris Riley,75.0,30,40,-0.2
2005,0,20498,Briny Baird,74.73,68,91,-0.26
2005,0,23063,Scott Hend,74.71,65,87,-0.34
2005,0,23036,Chris Anderson,74.67,56,75,-0.34
2005,0,23725,Brendan Jones,74.47,70,94,-0.24
2005,0,1761,Len Mattiace,74.42,64,86,-0.33
2005,0,27095,Nick Watney,74.42,64,86,-0.28
2005,0,1685,J.L. Lewis,74.31,81,109,-0.23
2005,0,12823,Carlos Franco,74.29,52,70,-0.29
2005,0,2101,Joey Sindelar,74.26,101,136,-0.32
2005,0,1706,Davis Love III,74.19,46,62,-0.24
2005,0,22621,Ben Curtis,74.14,43,58,-0.19
2005,0,26679,Kevin Stadler,74.04,77,104,-0.35
2005,0,6599,John Elliott,74.0,37,50,-0.19
2005,0,1599,Steve Jones,74.0,37,50,-0.22
2005,0,22548,Patrick Sheehan,74.0,74,100,-0.3
2005,0,20623,Gavin Coles,73.87,82,111,-0.34
2005,0,21959,Ted Purdy,73.83,79,107,-0.27
2005,0,21949,Joe Ogilvie,73.81,93,126,-0.42
2005,0,20691,Greg Owen,73.81,62,84,-0.18
2005,0,23788,D.J. Trahan,73.42,58,79,-0.31
2005,0,24290,D.J. Brigman,73.21,41,56,-0.27
2005,0,24361,Pat Perez,73.17,60,82,-0.22
2005,0,1329,Brad Faxon,73.02,46,63,-0.39
2005,0,6332,Neal Lancaster,72.97,81,111,-0.42
2005,0,24357,K.J. Choi,72.88,43,59,-0.49
2005,0,28088,Matt Davidson,72.73,48,66,-0.29
2005,0,21806,Paul Gow,72.6,53,73,-0.17
2005,0,10425,Jay Williamson,72.58,45,62,-0.18
2005,0,26287,Roland Thatcher,72.53,66,91,-0.18
2005,0,8725,Tom Gillis,72.5,58,80,-0.29
2005,0,1320,Bob Estes,72.46,50,69,-0.38
2005,0,22371,Aaron Baddeley,72.22,52,72,-0.27
2005,0,23621,Rory Sabbatini,71.95,59,82,-0.31
2005,0,20850,Daniel Chopra,71.88,69,96,-0.19
2005,0,12680,Shigeki Maruyama,71.84,74,103,-0.35
2005,0,23409,James Driscoll,71.21,47,66,-0.23
2005,0,25900,Lucas Glover,71.11,64,90,-0.25
2005,0,25396,Kevin Na,70.83,51,72,-0.25
2005,0,20160,Charlie Wi,70.77,46,65,-0.43
2005,0,1249,John Daly,70.37,57,81,-0.39
2005,0,12660,Jesper Parnevik,69.7,46,66,-0.33
2005,0,23552,Hank Kuehne,69.41,59,85,-0.47
2005,0,21633,Steve Allan,69.23,45,65,-0.09
2005,0,21731,Freddie Jacobson,68.75,44,64,-0.27
2005,0,1927,Dennis Paulson,68.33,41,60,-0.27
2005,0,23614,Rich Beem,68.09,32,47,-0.38
2005,0,21498,Hideto Tanihara,68.09,32,47,-0.22
2005,0,8793,Tiger Woods,68.06,49,72,-0.41
2005,0,19972,José Coceres,67.92,36,53,-0.31
2005,0,20378,Mathias Grönberg,66.1,39,59,-0.21
2005,0,20396,Lee Westwood,63.64,21,33,-0.38
2005,0,6197,Michael Allen,62.07,54,87,-0.37
2004,0,20127,Chris Riley,91.38,53,58,-0.49
2004,0,1157,Tom Byrum,87.8,72,82,-0.28
2004,0,2214,Kirk Triplett,87.64,78,89,-0.27
2004,0,7867,Woody Austin,87.5,91,104,-0.29
2004,0,2010,Loren Roberts,86.81,79,91,-0.3
2004,0,10201,Matt Gogel,86.54,90,104,-0.43
2004,0,1527,Scott Hoch,86.49,64,74,-0.36
2004,0,20645,John Senden,86.32,82,95,-0.28
2004,0,8537,J.P. Hayes,86.27,88,102,-0.3
2004,0,1706,Davis Love III,86.27,44,51,-0.25
